UserID,First Name,Last Name,Email,Country,City,Age,Gender,Marital Status,Education,Employment Status,Industry,Years of Experience,Annual Salary (USD),Device Used,Platform,Internet Usage Level,Preferred Language,Signed Up From,Date Joined,Last Active Date,Purchased,Subscription Type,Account Verified,Credit Score,Referral Used,Number of Logins,Cart Abandonment Rate (%),Loyalty Score,Customer Segment
U103467,Daniel,Pitts,jeremy15@example.org,France,Bennetttown,19.0,Male,Single,Diploma,Student,Logistics,33.0,187057.0,Tablet,iOS,Light,Mandarin,Ad Campaign,2022-02-16,2025-06-01,No,Enterprise,No,320.0,No,56.0,68.24,2.0,Premium
U103476,Chris,Walter,andreaacosta@example.net,Australia,North Joshua,20.0,Female,Divorced,Bachelor,Student,Retail,13.0,187970.0,Mobile,Windows,Light,French,Referral,2025-02-19,2025-06-05,No,Enterprise,Yes,595.0,Yes,434.0,71.66,7.0,Budget
U103477,Gregory,Jones,reginaldchen@example.org,Brazil,Bradyport,29.0,Male,Widowed,PhD,Student,Logistics,33.0,182938.0,Desktop,macOS,Moderate,Hindi,Direct,2023-03-09,2025-06-18,Yes,Premium,No,502.0,Yes,386.0,18.42,7.0,Mid-tier
U103489,Elizabeth,Hansen,browntara@example.org,Japan,Richardsonport,51.0,Female,Married,Diploma,Self-Employed,Healthcare,13.0,199286.0,Mobile,macOS,Heavy,Hindi,Social Media,2023-01-04,2025-06-26,No,Premium,Yes,472.0,Yes,69.0,21.48,6.0,Premium
U103490,Angela,Rivas,mbuckley@example.net,Canada,Perrymouth,58.0,Male,Widowed,PhD,Self-Employed,Finance,24.0,186637.0,Mobile,Android,Heavy,Arabic,Social Media,2022-02-15,2025-06-12,No,Free,No,382.0,Yes,86.0,93.89,4.0,Mid-tier
U103492,Joshua,Patel,hedwards@example.org,Nigeria,Hardystad,64.0,Female,Single,Master,Self-Employed,Healthcare,7.0,194954.0,Mobile,macOS,Moderate,Hindi,Email,2022-02-20,2025-06-19,No,Free,No,645.0,No,112.0,83.44,6.0,Premium
U103500,Alicia,Martinez,briley@example.net,India,East Lindsayside,61.0,Male,Single,Bachelor,Unemployed,Retail,36.0,185012.0,Mobile,macOS,Light,English,Email,2023-02-20,2025-05-29,No,Premium,Yes,408.0,Yes,363.0,52.94,1.0,Mid-tier
U103502,Karen,Castillo,abarnes@example.com,UK,Claireburgh,47.0,Male,Married,Master,Employed,Finance,14.0,190347.0,Mobile,iOS,Moderate,Portuguese,Email,2024-10-14,2025-06-13,No,Enterprise,No,315.0,No,360.0,59.08,1.0,Mid-tier
U103503,William,Brown,sampsonmonica@example.org,Brazil,Johnberg,32.0,Non-Binary,Divorced,PhD,Self-Employed,Retail,25.0,193496.0,Mobile,iOS,Light,Arabic,Referral,2021-09-14,2025-06-09,No,Basic,No,313.0,No,120.0,11.62,4.0,Premium
U103504,Luke,Garner,hburke@example.org,Mexico,Andersonhaven,44.0,Male,Divorced,PhD,Self-Employed,IT,11.0,183578.0,Desktop,macOS,Heavy,Arabic,Email,2020-08-28,2025-06-02,Yes,Enterprise,No,545.0,No,141.0,91.49,6.0,Budget
U103514,James,Jordan,robertlong@example.org,Australia,Brianberg,64.0,Female,Single,PhD,Self-Employed,Retail,15.0,197651.0,Tablet,iOS,Moderate,Portuguese,Direct,2023-10-05,2025-06-08,No,Basic,No,415.0,Yes,387.0,53.71,8.0,Mid-tier
U103533,Adam,Morales,derek74@example.org,Nigeria,Codyburgh,53.0,Non-Binary,Divorced,High School,Student,Education,31.0,190771.0,Tablet,Android,Heavy,English,Direct,2022-11-25,2025-06-04,Yes,Premium,Yes,836.0,Yes,30.0,22.41,2.0,Premium
U103542,John,Bennett,anna37@example.org,Egypt,West James,68.0,Female,Single,Master,Student,Education,38.0,183748.0,Tablet,iOS,Moderate,Spanish,Social Media,2025-01-25,2025-06-16,Yes,Basic,No,309.0,Yes,366.0,47.87,6.0,Budget
U103548,Jennifer,Palmer,lisa01@example.com,Egypt,East Lauraview,51.0,Non-Binary,Widowed,PhD,Unemployed,Education,29.0,197426.0,Mobile,Linux,Light,French,Ad Campaign,2022-05-11,2025-06-18,Yes,Basic,No,300.0,No,378.0,12.68,3.0,Budget
U103551,Kristina,Lopez,brownchristopher@example.org,Egypt,Robertland,31.0,Male,Widowed,PhD,Unemployed,IT,24.0,189568.0,Tablet,Windows,Heavy,Arabic,Social Media,2020-10-01,2025-06-22,No,Free,Yes,490.0,No,269.0,18.65,8.0,Mid-tier
U103566,Curtis,Zamora,warddawn@example.org,China,South Garrett,40.0,Male,Single,Master,Self-Employed,Logistics,2.0,193074.0,Desktop,macOS,Moderate,Hindi,Ad Campaign,2024-08-06,2025-06-20,No,Premium,Yes,704.0,No,247.0,26.13,1.0,Budget
U103579,Jennifer,Jenkins,wgray@example.org,USA,East Davidbury,24.0,Male,Widowed,Bachelor,Self-Employed,Logistics,35.0,188383.0,Tablet,macOS,Heavy,Spanish,Social Media,2021-06-10,2025-06-17,Yes,Enterprise,Yes,657.0,No,362.0,65.93,6.0,Mid-tier
U103591,Joseph,Yoder,woodsjohnny@example.net,Nigeria,Richardton,26.0,Female,Divorced,Master,Student,Manufacturing,13.0,189200.0,Tablet,macOS,Light,Portuguese,Referral,2020-09-18,2025-06-10,Yes,Free,Yes,482.0,Yes,462.0,48.63,9.0,Budget
U103610,Julie,Williams,daniel94@example.com,France,West Cassandra,58.0,Female,Single,Master,Student,Retail,32.0,199134.0,Tablet,macOS,Moderate,French,Ad Campaign,2021-02-14,2025-05-31,Yes,Basic,No,832.0,Yes,303.0,32.13,7.0,Budget
U103621,Stefanie,Austin,qlutz@example.com,Russia,East Amanda,38.0,Male,Single,PhD,Employed,Finance,22.0,193652.0,Tablet,iOS,Moderate,Arabic,Ad Campaign,2023-04-06,2025-06-17,Yes,Basic,Yes,513.0,Yes,406.0,44.45,1.0,Budget
U103623,Kurt,Hogan,vaughanmary@example.org,Russia,West Jacquelinechester,22.0,Male,Widowed,Master,Student,Healthcare,32.0,180918.0,Desktop,iOS,Moderate,Spanish,Referral,2021-11-11,2025-06-24,Yes,Basic,Yes,364.0,Yes,357.0,85.76,5.0,Budget
U103630,Julie,Page,teresaacosta@example.net,Germany,North Kristi,26.0,Non-Binary,Divorced,High School,Self-Employed,Education,25.0,181284.0,Desktop,Android,Heavy,English,Ad Campaign,2023-10-16,2025-06-18,Yes,Free,Yes,449.0,No,270.0,61.89,2.0,Budget
U103633,Sonya,Roberts,woodjoseph@example.com,Mexico,Troyborough,52.0,Male,Divorced,PhD,Self-Employed,Manufacturing,4.0,187999.0,Mobile,Windows,Heavy,English,Social Media,2024-11-02,2025-06-10,No,Enterprise,No,439.0,No,137.0,23.74,1.0,Mid-tier
U103644,Elizabeth,Phillips,jmurray@example.net,Canada,South Lanceside,29.0,Male,Single,PhD,Employed,Logistics,27.0,180465.0,Mobile,Android,Heavy,Mandarin,Ad Campaign,2023-03-17,2025-05-29,No,Basic,Yes,450.0,Yes,138.0,57.56,3.0,Budget
U103668,Jody,Lee,craigronald@example.com,UK,Justinberg,29.0,Female,Divorced,PhD,Student,Finance,0.0,194847.0,Tablet,macOS,Moderate,Portuguese,Email,2023-11-29,2025-06-12,No,Premium,Yes,827.0,Yes,371.0,58.64,9.0,Budget
U103676,Thomas,Bishop,jrogers@example.com,France,New Jennifer,44.0,Female,Married,Diploma,Student,Retail,0.0,186445.0,Tablet,macOS,Moderate,Hindi,Direct,2021-12-11,2025-06-20,Yes,Enterprise,No,356.0,Yes,301.0,2.6,3.0,Premium
U103699,Brianna,Moreno,chasecortez@example.net,USA,South Joshua,57.0,Male,Single,High School,Unemployed,IT,28.0,193779.0,Desktop,macOS,Heavy,Mandarin,Ad Campaign,2022-01-25,2025-06-15,Yes,Free,Yes,618.0,No,358.0,96.73,1.0,Premium
U103710,Cynthia,Gonzalez,icisneros@example.net,Mexico,Dorothyside,66.0,Female,Married,Bachelor,Employed,Manufacturing,10.0,187381.0,Desktop,macOS,Heavy,Portuguese,Email,2021-09-08,2025-06-06,Yes,Free,No,492.0,Yes,290.0,25.28,6.0,Premium
U103729,Samantha,Schmidt,michelle69@example.com,Brazil,Matthewston,38.0,Female,Widowed,PhD,Unemployed,IT,22.0,185313.0,Mobile,iOS,Moderate,French,Direct,2022-12-03,2025-06-14,Yes,Enterprise,No,327.0,No,350.0,56.73,5.0,Mid-tier
U103731,Joseph,Harrison,marquezsarah@example.org,South Korea,South Kim,56.0,Non-Binary,Single,Master,Unemployed,Healthcare,5.0,186323.0,Desktop,Windows,Light,Mandarin,Email,2022-01-02,2025-06-06,No,Enterprise,No,757.0,No,276.0,61.82,6.0,Mid-tier
U103751,James,Cannon,hayneschristine@example.org,Russia,Jamesland,65.0,Non-Binary,Single,Bachelor,Unemployed,Logistics,1.0,192048.0,Desktop,macOS,Moderate,Arabic,Email,2022-12-14,2025-06-21,No,Enterprise,No,337.0,No,209.0,48.54,6.0,Mid-tier
U103763,Sarah,Kramer,tandrade@example.org,Egypt,South Kevinburgh,47.0,Female,Married,Bachelor,Employed,IT,14.0,191565.0,Desktop,iOS,Moderate,English,Referral,2024-12-14,2025-06-12,Yes,Free,No,442.0,No,481.0,49.34,8.0,Premium
U103773,Marcus,Byrd,oallen@example.com,Egypt,Port Jeremiah,21.0,Male,Married,High School,Student,Logistics,4.0,189863.0,Tablet,iOS,Moderate,Spanish,Social Media,2023-06-25,2025-06-11,Yes,Premium,Yes,820.0,Yes,49.0,38.19,4.0,Mid-tier
U103779,Philip,Bridges,msanchez@example.net,Japan,Port Matthewton,36.0,Non-Binary,Married,Bachelor,Employed,Logistics,29.0,180296.0,Desktop,Android,Heavy,Spanish,Referral,2023-11-26,2025-06-05,Yes,Free,No,600.0,No,49.0,72.1,7.0,Premium
U103793,Robert,Myers,watsonmichelle@example.com,Canada,West Janettown,58.0,Male,Single,High School,Employed,Finance,31.0,196457.0,Mobile,macOS,Moderate,English,Social Media,2024-11-24,2025-06-06,Yes,Basic,Yes,583.0,No,358.0,25.47,3.0,Premium
U103835,Jordan,Fitzpatrick,kathleenpoole@example.net,Russia,Darrellland,45.0,Male,Widowed,High School,Employed,Manufacturing,14.0,186651.0,Tablet,Windows,Light,Hindi,Referral,2023-01-03,2025-06-20,Yes,Basic,No,715.0,No,128.0,91.4,9.0,Mid-tier
U103838,Melissa,Jones,hmurray@example.com,USA,East Gregory,35.0,Male,Single,Master,Employed,IT,7.0,194205.0,Desktop,Windows,Heavy,Spanish,Social Media,2023-01-08,2025-06-02,No,Free,No,684.0,No,9.0,86.61,1.0,Budget
U103845,Thomas,Clark,garciatara@example.com,South Korea,Raymondchester,61.0,Male,Widowed,PhD,Employed,Logistics,17.0,195026.0,Tablet,Linux,Heavy,Mandarin,Ad Campaign,2023-07-31,2025-05-29,Yes,Enterprise,Yes,471.0,No,399.0,50.56,9.0,Mid-tier
U103863,Dennis,Martin,derek67@example.net,Australia,Port Nathanburgh,51.0,Non-Binary,Married,Bachelor,Self-Employed,Education,8.0,190934.0,Desktop,iOS,Heavy,Hindi,Direct,2022-03-29,2025-06-20,Yes,Enterprise,No,359.0,No,433.0,99.98,6.0,Premium
U103873,Amy,Nicholson,angela41@example.net,Brazil,West Kristinachester,36.0,Male,Divorced,High School,Unemployed,Finance,19.0,194790.0,Mobile,Linux,Heavy,Mandarin,Email,2024-12-09,2025-06-27,Yes,Enterprise,No,655.0,Yes,490.0,86.79,4.0,Mid-tier
U103906,James,Pruitt,sroberts@example.net,Brazil,Port Morganton,21.0,Male,Divorced,Diploma,Employed,Finance,15.0,191552.0,Desktop,macOS,Heavy,Spanish,Direct,2021-12-28,2025-06-27,No,Enterprise,Yes,674.0,Yes,363.0,55.68,5.0,Mid-tier
U103908,Doris,Williams,timothy00@example.net,Egypt,Rachelville,44.0,Female,Divorced,Master,Unemployed,Education,9.0,195279.0,Tablet,Linux,Moderate,English,Referral,2021-11-09,2025-06-10,Yes,Basic,No,697.0,Yes,214.0,25.38,5.0,Premium
U103909,Samantha,Gonzales,smcdaniel@example.net,China,West Angelahaven,63.0,Male,Divorced,Master,Self-Employed,Retail,37.0,189891.0,Mobile,iOS,Light,Portuguese,Social Media,2023-06-02,2025-06-14,No,Premium,No,709.0,No,158.0,94.19,9.0,Mid-tier
U103926,Mary,Gonzalez,angela11@example.com,Russia,Justinmouth,21.0,Female,Widowed,Bachelor,Employed,Retail,8.0,192450.0,Desktop,macOS,Light,Arabic,Email,2024-01-24,2025-06-25,No,Free,No,615.0,Yes,381.0,67.24,9.0,Premium
U103931,Brandy,Baldwin,grayricardo@example.org,Australia,East Eric,30.0,Female,Married,Diploma,Unemployed,Finance,30.0,185824.0,Tablet,Windows,Moderate,Portuguese,Social Media,2024-08-09,2025-06-24,Yes,Free,No,831.0,Yes,499.0,61.42,7.0,Premium
U103933,David,Sellers,garysmith@example.org,China,Stewartshire,69.0,Non-Binary,Married,Diploma,Employed,Manufacturing,18.0,197062.0,Desktop,Linux,Heavy,Hindi,Direct,2023-06-30,2025-06-03,No,Free,No,623.0,Yes,369.0,73.93,1.0,Mid-tier
U103934,Jeffrey,Harrell,christophertaylor@example.com,China,Jacksonchester,34.0,Female,Widowed,Diploma,Student,Healthcare,2.0,193198.0,Tablet,macOS,Moderate,English,Direct,2022-06-02,2025-06-14,No,Enterprise,No,656.0,No,361.0,8.13,5.0,Budget
U103955,James,Vasquez,berrysandra@example.net,South Korea,Mariaport,68.0,Non-Binary,Divorced,PhD,Self-Employed,Healthcare,35.0,187301.0,Desktop,Windows,Heavy,Arabic,Direct,2024-11-20,2025-06-10,No,Free,No,769.0,Yes,25.0,96.52,3.0,Mid-tier
U103957,Maria,Brown,obrown@example.net,UK,North Anthonyton,38.0,Male,Divorced,Master,Employed,Education,7.0,184881.0,Desktop,iOS,Light,Portuguese,Social Media,2023-11-08,2025-06-13,Yes,Basic,Yes,749.0,No,62.0,59.91,3.0,Premium
U103964,Brian,Todd,christopherpatrick@example.net,India,West Richard,21.0,Non-Binary,Married,PhD,Student,Education,14.0,188473.0,Tablet,macOS,Moderate,French,Referral,2020-08-14,2025-06-01,No,Enterprise,No,592.0,Yes,250.0,53.97,8.0,Premium
U103972,Jason,Vargas,wmartinez@example.com,Mexico,Hamiltonton,51.0,Female,Married,Bachelor,Unemployed,Healthcare,10.0,197444.0,Tablet,macOS,Moderate,English,Social Media,2022-04-03,2025-05-30,Yes,Basic,Yes,730.0,Yes,38.0,32.38,3.0,Premium
U103987,Jerry,Smith,burkemadison@example.com,USA,New Dorothy,45.0,Non-Binary,Married,Master,Self-Employed,Manufacturing,28.0,181679.0,Mobile,Linux,Light,Hindi,Direct,2022-01-02,2025-06-26,No,Premium,No,724.0,No,61.0,66.74,3.0,Budget
U104003,Courtney,Stuart,matthewparker@example.org,Nigeria,Melissaport,22.0,Female,Widowed,Bachelor,Unemployed,IT,28.0,181093.0,Desktop,macOS,Light,Portuguese,Referral,2022-12-01,2025-05-30,Yes,Premium,Yes,705.0,Yes,110.0,87.87,1.0,Premium
U104012,Patrick,Nicholson,nicolekent@example.net,USA,Ricardoborough,36.0,Male,Married,Bachelor,Student,IT,6.0,193874.0,Desktop,macOS,Moderate,Hindi,Email,2020-07-09,2025-06-24,No,Premium,No,676.0,Yes,17.0,1.44,7.0,Budget
U104029,Alexander,Hunter,glenntodd@example.com,USA,Port Duanestad,68.0,Female,Widowed,Bachelor,Student,Retail,33.0,184157.0,Mobile,Linux,Moderate,Hindi,Social Media,2021-11-03,2025-05-30,No,Free,Yes,575.0,No,331.0,74.19,5.0,Mid-tier
U104042,Cassidy,Steele,gregorybrown@example.org,India,Charlesland,62.0,Non-Binary,Single,Diploma,Self-Employed,Manufacturing,36.0,185110.0,Mobile,macOS,Heavy,Hindi,Social Media,2024-12-08,2025-06-12,Yes,Basic,Yes,529.0,No,90.0,23.51,3.0,Mid-tier
U104047,Francisco,Sexton,mahoneyanna@example.org,Mexico,Owenbury,69.0,Female,Widowed,Master,Student,IT,32.0,187556.0,Desktop,macOS,Moderate,Mandarin,Direct,2022-12-22,2025-06-17,No,Free,No,492.0,No,375.0,63.6,4.0,Mid-tier
U104052,Craig,Brandt,donaldcrawford@example.com,India,New Jennifer,50.0,Male,Divorced,Bachelor,Unemployed,IT,9.0,192689.0,Tablet,Linux,Light,Arabic,Referral,2022-06-10,2025-05-30,Yes,Basic,No,481.0,Yes,140.0,55.99,1.0,Budget
U104053,Diana,King,qmejia@example.net,Russia,Singhton,49.0,Female,Divorced,PhD,Student,Healthcare,22.0,188180.0,Desktop,Linux,Light,Mandarin,Direct,2020-07-13,2025-06-15,No,Free,No,522.0,Yes,220.0,27.66,7.0,Budget
U104054,Abigail,Mays,reyesdenise@example.com,USA,Ibarramouth,25.0,Male,Divorced,Bachelor,Student,Education,1.0,187331.0,Tablet,Windows,Heavy,Arabic,Referral,2024-08-09,2025-06-09,No,Premium,Yes,507.0,Yes,190.0,50.97,9.0,Budget
U104068,Autumn,Rodriguez,yoderlogan@example.net,France,Samanthastad,39.0,Female,Single,Diploma,Unemployed,Healthcare,15.0,180521.0,Desktop,Windows,Heavy,English,Social Media,2024-05-09,2025-06-04,Yes,Free,Yes,543.0,Yes,493.0,93.7,6.0,Budget
U104084,James,Wiggins,carrolldaniel@example.com,China,Harringtonville,36.0,Male,Widowed,High School,Self-Employed,Finance,9.0,192237.0,Tablet,macOS,Moderate,English,Ad Campaign,2022-06-12,2025-06-17,Yes,Enterprise,Yes,591.0,Yes,238.0,61.94,4.0,Mid-tier
U104089,Lisa,Crosby,guzmanelizabeth@example.net,Brazil,Donovanbury,57.0,Male,Divorced,PhD,Employed,IT,34.0,183061.0,Desktop,macOS,Heavy,Mandarin,Direct,2022-01-21,2025-06-17,No,Enterprise,No,569.0,Yes,428.0,79.44,4.0,Mid-tier
U104093,Charles,Dickson,danieldavis@example.com,Germany,Jamieberg,20.0,Non-Binary,Widowed,High School,Student,Education,10.0,192750.0,Desktop,Windows,Moderate,French,Social Media,2022-07-10,2025-06-16,No,Basic,Yes,801.0,Yes,402.0,34.55,9.0,Budget
U104100,Gary,Knight,annacarpenter@example.org,Brazil,Harrisonchester,54.0,Male,Single,Diploma,Employed,Manufacturing,36.0,183068.0,Tablet,Linux,Light,English,Referral,2022-07-05,2025-06-24,No,Enterprise,No,750.0,Yes,183.0,30.93,2.0,Mid-tier
U104108,Brian,Smith,lucerojessica@example.com,South Korea,Lake Christinahaven,52.0,Male,Widowed,Bachelor,Self-Employed,Education,22.0,180163.0,Mobile,Windows,Light,Arabic,Email,2021-04-16,2025-06-02,No,Free,No,453.0,Yes,212.0,33.8,7.0,Premium
U104116,Taylor,Rice,kthompson@example.net,UK,Jonesborough,21.0,Male,Single,Master,Employed,Healthcare,18.0,185627.0,Tablet,iOS,Moderate,Spanish,Email,2021-04-26,2025-05-30,No,Basic,Yes,455.0,Yes,492.0,84.84,8.0,Premium
U104120,Matthew,Thomas,coxmalik@example.org,Nigeria,Millsbury,28.0,Non-Binary,Single,Bachelor,Unemployed,Logistics,0.0,190480.0,Tablet,Linux,Moderate,Portuguese,Social Media,2024-01-16,2025-06-24,No,Basic,Yes,568.0,No,177.0,16.64,5.0,Mid-tier
U104129,Brianna,Ward,hayesbrittney@example.net,UK,Dawnside,62.0,Female,Widowed,Bachelor,Student,Manufacturing,28.0,181942.0,Mobile,Android,Moderate,English,Referral,2025-01-08,2025-06-12,No,Free,Yes,773.0,No,287.0,70.27,8.0,Budget
U104149,Brian,Carpenter,sheilaherman@example.org,Brazil,Melvinchester,25.0,Female,Married,PhD,Self-Employed,Logistics,8.0,180467.0,Mobile,iOS,Heavy,Hindi,Direct,2022-02-28,2025-06-02,Yes,Basic,Yes,419.0,Yes,87.0,23.4,5.0,Premium
U104159,Robin,Cordova,eandrews@example.com,USA,Nguyenside,47.0,Non-Binary,Single,High School,Student,Finance,15.0,191947.0,Tablet,macOS,Moderate,Arabic,Referral,2022-10-05,2025-06-05,No,Premium,No,808.0,Yes,395.0,98.69,9.0,Premium
U104162,Daniel,Clark,mwatkins@example.org,Germany,Kristenland,36.0,Non-Binary,Single,Master,Student,Logistics,10.0,199291.0,Mobile,Android,Moderate,Arabic,Email,2023-08-17,2025-06-21,No,Enterprise,No,760.0,Yes,60.0,3.01,7.0,Mid-tier
U104164,Mary,Long,rolson@example.net,Nigeria,New Benjaminhaven,42.0,Non-Binary,Single,PhD,Self-Employed,Manufacturing,5.0,183916.0,Mobile,Windows,Heavy,English,Direct,2024-04-11,2025-06-11,Yes,Premium,No,614.0,No,171.0,55.52,6.0,Mid-tier
U104183,Steven,Webb,jenkinskirsten@example.net,Canada,North Michael,41.0,Female,Married,Bachelor,Student,Logistics,33.0,199215.0,Mobile,Windows,Light,Spanish,Direct,2023-06-20,2025-06-26,Yes,Premium,Yes,403.0,Yes,122.0,45.66,4.0,Budget
U104185,Kelly,Price,gadams@example.com,Egypt,South Shaneburgh,39.0,Non-Binary,Divorced,Master,Student,Healthcare,17.0,185208.0,Tablet,iOS,Heavy,Spanish,Ad Campaign,2022-10-24,2025-06-09,No,Enterprise,No,708.0,Yes,395.0,6.35,2.0,Premium
U104188,Melissa,Baldwin,bmckinney@example.net,Russia,South Kyleborough,30.0,Female,Widowed,PhD,Employed,Healthcare,0.0,182782.0,Desktop,macOS,Light,Portuguese,Direct,2024-03-08,2025-06-22,Yes,Enterprise,Yes,678.0,Yes,223.0,74.93,9.0,Budget
U104189,Kimberly,Cooke,mclaughlinkendra@example.net,Australia,South Adriana,40.0,Female,Married,Diploma,Employed,Retail,5.0,180640.0,Tablet,Linux,Moderate,Spanish,Referral,2025-04-01,2025-06-18,No,Premium,No,810.0,No,350.0,4.8,4.0,Premium
U104196,John,Whitaker,larry73@example.net,Canada,Christensenstad,35.0,Female,Single,Master,Employed,Manufacturing,27.0,197327.0,Mobile,Linux,Moderate,French,Ad Campaign,2023-09-10,2025-06-20,No,Enterprise,Yes,641.0,Yes,26.0,9.36,5.0,Premium
U104199,Brandy,Hunter,xbridges@example.org,Japan,West Cindyview,58.0,Female,Single,PhD,Self-Employed,Retail,7.0,191388.0,Desktop,Android,Heavy,English,Social Media,2025-05-05,2025-06-08,No,Enterprise,No,841.0,Yes,359.0,32.95,2.0,Mid-tier
U104205,Carmen,Sosa,snguyen@example.net,Germany,South Ryan,46.0,Non-Binary,Single,Master,Unemployed,Education,33.0,187412.0,Tablet,Windows,Moderate,Mandarin,Ad Campaign,2025-03-23,2025-06-06,Yes,Basic,Yes,817.0,No,438.0,16.41,1.0,Budget
U104218,Gregory,Nunez,wwhite@example.net,Nigeria,North Angelashire,22.0,Female,Single,Master,Unemployed,Manufacturing,33.0,181955.0,Tablet,iOS,Heavy,French,Ad Campaign,2025-06-03,2025-06-22,Yes,Basic,Yes,541.0,Yes,299.0,37.8,4.0,Budget
U104223,Sara,Jones,jason59@example.net,USA,Jennifermouth,18.0,Male,Widowed,PhD,Employed,IT,14.0,191446.0,Mobile,macOS,Moderate,English,Ad Campaign,2023-08-23,2025-06-18,No,Free,Yes,820.0,Yes,330.0,7.71,9.0,Premium
U104226,Patricia,Hopkins,edwardsanders@example.net,India,Mariachester,26.0,Non-Binary,Divorced,Master,Student,Manufacturing,30.0,184000.0,Mobile,Android,Heavy,Mandarin,Referral,2020-09-23,2025-06-24,No,Basic,No,550.0,Yes,239.0,45.65,6.0,Budget
U104259,Andrew,Ortiz,thomasrobert@example.net,South Korea,Martinborough,41.0,Female,Widowed,Diploma,Student,Healthcare,16.0,197349.0,Mobile,Linux,Light,French,Referral,2023-03-18,2025-06-18,No,Free,No,796.0,No,90.0,69.82,7.0,Mid-tier
U104273,Aaron,Powell,nballard@example.org,South Korea,Lake Samantha,54.0,Female,Widowed,PhD,Unemployed,Logistics,29.0,181730.0,Mobile,Windows,Moderate,Arabic,Ad Campaign,2022-06-26,2025-06-13,No,Free,Yes,572.0,Yes,72.0,19.72,7.0,Premium
U104274,Jeffrey,Cox,bellbrenda@example.com,Australia,West Barbara,59.0,Non-Binary,Single,Diploma,Unemployed,Healthcare,23.0,193427.0,Desktop,Android,Heavy,Portuguese,Referral,2021-05-17,2025-05-29,No,Enterprise,No,640.0,Yes,298.0,35.84,8.0,Mid-tier
U104281,Leah,Taylor,williamsondaniel@example.net,Nigeria,New Curtis,52.0,Male,Widowed,Diploma,Unemployed,IT,13.0,186286.0,Tablet,Linux,Moderate,Spanish,Social Media,2023-12-30,2025-05-29,Yes,Enterprise,Yes,469.0,No,496.0,89.31,1.0,Premium
U104282,Amy,Obrien,emonroe@example.org,Mexico,West Nichole,64.0,Male,Married,High School,Self-Employed,Healthcare,28.0,190669.0,Tablet,Linux,Heavy,Portuguese,Email,2023-06-16,2025-05-29,No,Premium,Yes,446.0,No,248.0,82.84,3.0,Premium
U104297,Patrick,Wright,barnettalexis@example.org,Germany,Richardberg,19.0,Female,Divorced,PhD,Unemployed,Education,16.0,194944.0,Desktop,iOS,Moderate,English,Ad Campaign,2024-12-13,2025-06-03,No,Basic,Yes,630.0,Yes,23.0,37.22,1.0,Mid-tier
U104330,Robert,Burke,kristen15@example.com,UK,West Jenniferfurt,30.0,Non-Binary,Divorced,PhD,Employed,Logistics,21.0,191309.0,Desktop,macOS,Heavy,Spanish,Ad Campaign,2020-11-15,2025-06-17,No,Enterprise,No,556.0,Yes,366.0,77.06,1.0,Premium
U104336,James,Fields,berrymichael@example.net,UK,East Lawrence,63.0,Non-Binary,Divorced,PhD,Employed,Logistics,24.0,192208.0,Tablet,macOS,Light,Mandarin,Direct,2024-02-24,2025-06-19,Yes,Enterprise,No,619.0,Yes,95.0,81.87,4.0,Budget
U104339,Emma,Barnes,vegalindsay@example.com,Germany,Seanchester,55.0,Female,Single,High School,Self-Employed,Manufacturing,37.0,184259.0,Desktop,Linux,Heavy,Mandarin,Direct,2023-03-30,2025-06-05,No,Enterprise,Yes,623.0,No,441.0,74.13,9.0,Premium
U104345,Nicole,Dunn,jweber@example.com,UK,Tammyshire,31.0,Male,Divorced,PhD,Employed,IT,4.0,182756.0,Desktop,macOS,Light,Hindi,Ad Campaign,2021-06-13,2025-06-05,Yes,Enterprise,No,733.0,No,447.0,73.26,8.0,Mid-tier
U104352,Clayton,Parker,perezvanessa@example.net,USA,Taylorbury,34.0,Male,Married,PhD,Employed,Healthcare,20.0,181166.0,Tablet,Windows,Heavy,Hindi,Referral,2024-10-30,2025-06-23,No,Premium,No,836.0,Yes,274.0,29.43,6.0,Budget
U104389,Kendra,Reese,umorrow@example.com,Brazil,Annestad,60.0,Female,Single,Diploma,Self-Employed,Healthcare,3.0,194058.0,Mobile,macOS,Heavy,Portuguese,Direct,2023-11-05,2025-06-25,No,Free,No,402.0,No,256.0,99.01,8.0,Premium
U104399,Shannon,Calhoun,orivera@example.org,Mexico,New Harryberg,25.0,Non-Binary,Single,Bachelor,Unemployed,IT,26.0,197128.0,Mobile,macOS,Light,Hindi,Social Media,2022-09-20,2025-06-06,Yes,Basic,Yes,687.0,No,224.0,17.07,3.0,Mid-tier
U104413,Michael,Hubbard,mark34@example.net,USA,New Leslie,51.0,Female,Divorced,High School,Student,Education,0.0,182682.0,Tablet,Linux,Light,Hindi,Referral,2023-02-04,2025-06-20,Yes,Enterprise,Yes,528.0,Yes,345.0,36.82,3.0,Mid-tier
U104417,Michael,Day,christine11@example.org,Russia,Port Erica,40.0,Non-Binary,Divorced,Master,Employed,Finance,12.0,199122.0,Desktop,Linux,Moderate,Arabic,Referral,2021-03-08,2025-06-08,No,Free,No,614.0,Yes,132.0,57.31,4.0,Budget
